Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Protocol,Packet Length,Packet Type,Traffic Type,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Log Source
2023/4/23 11:46,156.214.190.237,163.96.49.42,45801,37149,48.85,2.35,23.11,-82.37,TCP,1116,Abnormal,VoIP,40.25374543,None,Unknown,Ignored,Low,Curtis Anderson,Opera/8.60.(Windows NT 6.1; mn-MN) Presto/2.9.166 Version/10.00,Segment A,"Havana, Cuba",Firewall
2022/6/11 3:53,171.28.59.253,99.135.180.15,35209,64810,40.42,-3.7,40.71,-74.01,UDP,344,Abnormal,Video,46.68592929,Malware,Unknown,Ignored,Low,Jeffrey Gould,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.31.6 (KHTML, like Gecko) Version/5.0.3 Safari/535.31.6",Segment C,"New York, USA",Router
2022/10/19 8:13,55.58.249.146,87.238.60.38,58778,25537,13.75,100.5,55.68,12.57,ICMP,752,Normal,Video,49.61810146,DDoS,Unknown,Logged,Medium,Clifford Logan,Mozilla/5.0 (Android 5.0.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,Segment C,"Copenhagen, Denmark",Router
2023/1/16 18:28,112.45.10.62,62.167.54.112,60474,50521,55.68,12.57,-12.04,-77.03,TCP,973,Normal,Video,76.3663081,DDoS,Known Pattern B,Ignored,High,John Mcclure,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),Segment A,"Lima, Peru",Server
2022/1/18 21:49,189.105.4.1,117.48.152.64,39277,3932,37.98,23.72,-6.21,106.85,ICMP,349,Abnormal,VoIP,40.57215923,DDoS,Known Pattern B,Blocked,Medium,Claire Thompson,Opera/9.35.(Windows NT 10.0; nb-NO) Presto/2.9.172 Version/11.00,Segment C,"Jakarta, Indonesia",Server
2023/10/17 10:11,129.160.35.148,34.193.45.229,15400,37420,-33.87,151.21,39.9,116.4,TCP,558,Abnormal,Data,72.44880026,Malware,Known Pattern A,Logged,Low,Thomas Castillo,Opera/9.76.(Windows NT 5.0; nhn-MX) Presto/2.9.180 Version/10.00,Segment B,"Beijing, China",Server
2021/7/14 11:17,40.140.90.177,123.151.32.200,30116,51658,-22.91,-43.17,52.23,21.01,ICMP,1005,Abnormal,Data,58.62164964,None,Unknown,Logged,Medium,Nicole Garrett,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/27.0.835.0 Safari/532.1",Segment A,"Warsaw, Poland",Firewall
2024/1/18 21:57,162.65.114.243,135.5.153.151,27225,13034,37.98,23.72,53.35,-6.26,ICMP,614,Normal,Video,53.44797477,Malware,Known Pattern B,Blocked,High,Michael Peterson,Mozilla/5.0 (Android 1.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,Segment A,"Dublin, Ireland",Router
2021/7/2 3:50,117.220.194.40,159.186.170.168,4772,15388,40.42,-3.7,48.85,2.35,ICMP,844,Abnormal,Video,35.21007144,None,Unknown,Logged,Medium,Jacqueline Hoover,Opera/8.59.(X11; Linux i686; shs-CA) Presto/2.9.162 Version/10.00,Segment A,"Paris, France",Firewall
2023/2/22 18:12,171.72.135.160,130.208.204.33,35496,25364,-34.61,-58.38,1.35,103.82,TCP,392,Abnormal,Data,72.27587556,Malware,Unknown,Blocked,Low,Brandy Jones,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.48.6 (KHTML, like Gecko) Version/5.0.3 Safari/532.48.6",Segment A,"Singapore, Singapore",Server
2023/6/25 6:58,77.49.106.130,41.164.206.155,56984,31547,37.98,23.72,43.65,-79.38,UDP,729,Abnormal,Data,33.96913866,DDoS,Known Pattern A,Blocked,Medium,Jamie Lam,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/45.0.872.0 Safari/532.2",Segment A,"Toronto, Canada",Router
2023/6/20 0:26,111.96.84.187,215.15.57.124,40746,25379,1.35,103.82,51.51,-0.13,TCP,1262,Abnormal,VoIP,40.89526043,Malware,Known Pattern A,Blocked,Low,Sarah Odom,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"London, UK",Router
2022/8/27 16:06,194.141.73.133,60.194.188.204,37084,2404,59.33,18.07,41.38,2.17,UDP,700,Normal,Data,48.56105096,Malware,Unknown,Blocked,Medium,Diana Alvarez,Opera/9.88.(Windows NT 5.2; mag-IN) Presto/2.9.162 Version/11.00,Segment A,"Barcelona, Spain",Router
2023/3/10 17:26,147.174.86.117,117.177.13.190,38227,49723,39.9,116.4,-33.45,-70.65,ICMP,353,Normal,Data,47.99202721,DDoS,Known Pattern A,Logged,Medium,Jeff Wagner,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-10-29 09:39:21 Firefox/3.6.8,Segment C,"Santiago, Chile",Server
2022/4/8 9:56,217.41.167.182,153.39.227.208,10540,34320,37.98,23.72,-34.61,-58.38,TCP,427,Abnormal,Data,75.86067393,DDoS,Unknown,Ignored,Low,George Nelson,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2 rv:2.0; wal-ET) AppleWebKit/534.28.1 (KHTML, like Gecko) Version/5.1 Safari/534.28.1",Segment B,"Buenos Aires, Argentina",Firewall
2023/7/30 17:22,114.169.71.126,160.142.43.247,56220,58734,41.38,2.17,40.42,-3.7,ICMP,541,Abnormal,Data,47.61409976,Malware,Known Pattern B,Blocked,High,Kimberly Carrillo,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),Segment C,"Madrid, Spain",Server
2024/4/8 16:39,178.46.146.91,45.50.89.208,14241,8907,43.65,-79.38,37.98,23.72,UDP,620,Abnormal,VoIP,70.62064729,Malware,Known Pattern A,Blocked,Low,Jared Sanford,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ko-KR) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.44.7",Segment B,"Athens, Greece",Router
2022/10/19 21:44,80.82.79.89,147.213.56.114,43614,2898,-34.61,-58.38,50.08,14.44,UDP,914,Abnormal,Data,67.37943627,Malware,Known Pattern A,Ignored,Medium,Penny Parker,Opera/9.43.(X11; Linux i686; he-IL) Presto/2.9.165 Version/11.00,Segment A,"Prague, Czech Republic",Router
2023/2/9 23:37,128.160.2.18,133.86.225.211,46255,27273,37.98,23.72,47.37,8.54,TCP,56,Abnormal,Video,51.3450394,None,Unknown,Ignored,High,Debra Smith,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),Segment A,"Zurich, Switzerland",Router
2022/10/14 6:58,66.203.26.13,66.144.121.61,16987,23086,-27.47,153.03,30.04,31.23,TCP,46,Normal,Data,43.18107927,None,Known Pattern A,Ignored,High,Julie Taylor,Opera/8.60.(X11; Linux i686; mhr-RU) Presto/2.9.176 Version/10.00,Segment B,"Cairo, Egypt",Router
2022/3/3 11:11,145.204.89.219,108.61.101.205,52444,19966,59.91,10.75,55.75,37.62,UDP,873,Normal,VoIP,64.52390922,None,Known Pattern A,Ignored,High,Lisa Rivera,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.865.0 Safari/534.0",Segment C,"Moscow, Russia",Firewall
2021/12/3 4:46,154.238.80.31,208.87.118.207,14366,57589,19.43,-99.13,35.68,139.76,TCP,885,Normal,Data,65.00188126,DDoS,Known Pattern B,Ignored,Medium,Dr. Wendy Murphy,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Segment A,"Tokyo, Japan",Server
2023/3/1 20:46,33.112.102.134,8.32.80.109,9080,49337,-12.04,-77.03,38.72,-9.13,ICMP,1068,Normal,Video,67.90859892,DDoS,Known Pattern B,Blocked,High,Cynthia Johnson,Opera/9.66.(X11; Linux x86_64; ka-GE) Presto/2.9.184 Version/11.00,Segment A,"Lisbon, Portugal",Firewall
2022/1/8 12:20,196.71.113.100,82.48.172.177,57422,2685,50.85,4.35,-22.91,-43.17,ICMP,840,Control,HTTP,59.79393669,DDoS,Known Pattern A,Logged,Medium,Cynthia Dickson,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:5.0; hne-IN) AppleWebKit/535.28.7 (KHTML, like Gecko) Version/4.1 Safari/535.28.7",Segment A,"Rio de Janeiro, Brazil",Firewall
2022/9/19 22:10,64.111.165.5,72.101.67.8,16795,1769,47.5,19.04,59.33,18.07,UDP,1433,Control,DNS,65.31228784,Malware,Known Pattern A,Blocked,High,Sara Johnston,Mozilla/5.0 (Windows NT 5.01; km-KH; rv:1.9.0.20) Gecko/2014-06-07 03:37:33 Firefox/3.6.7,Segment A,"Stockholm, Sweden",Server
2020/10/30 3:00,82.74.123.1,20.111.149.50,1860,60735,60.17,24.94,-33.87,151.21,UDP,628,Control,FTP,52.41719823,Malware,Known Pattern A,Blocked,Low,Morgan Powers,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sv-FI) AppleWebKit/534.22.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.22.3",Segment A,"Sydney, Australia",Server
2022/4/11 14:36,129.92.145.199,54.208.193.4,39158,63955,48.85,2.35,19.08,72.88,ICMP,961,Control,HTTP,74.8410615,Malware,Known Pattern A,Blocked,Medium,David Pineda,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment A,"Mumbai, India",Firewall
2020/5/14 14:48,182.201.145.186,139.88.7.91,63570,57101,41.9,12.49,55.95,-3.19,UDP,1427,Control,DNS,55.57539179,Malware,Known Pattern A,Ignored,Low,Paula Thomas,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.43.1 (KHTML, like Gecko) Version/5.0.1 Safari/533.43.1",Segment C,"Edinburgh, UK",Server
2020/11/17 5:56,212.167.234.113,29.181.237.203,55343,3433,39.9,116.4,19.43,-99.13,ICMP,155,Control,HTTP,74.04717729,Malware,Known Pattern A,Blocked,Low,John Rivas,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),Segment A,"Mexico City, Mexico",Server
2023/2/4 13:05,62.215.236.159,156.93.242.100,45732,6311,19.43,-99.13,22.31,114.16,ICMP,1454,Control,HTTP,69.50270045,DDoS,Known Pattern A,Ignored,High,Joseph Abbott,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),Segment B,"Hong Kong, China",Server
2021/3/8 20:13,210.163.158.40,108.208.17.201,12284,38819,59.33,18.07,59.91,10.75,TCP,1019,Control,HTTP,41.46154719,DDoS,Known Pattern B,Logged,Medium,Mary Johnson,Mozilla/5.0 (Android 4.3.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,Segment B,"Oslo, Norway",Firewall
2022/8/27 10:28,109.76.165.29,45.15.128.243,55886,40188,50.08,14.44,3.14,101.69,ICMP,572,Data,HTTP,16.67870815,DDoS,Known Pattern A,Ignored,High,Heather Gregory,Opera/9.19.(Windows NT 10.0; bg-BG) Presto/2.9.172 Version/10.00,Segment B,"Kuala Lumpur, Malaysia",Firewall
2020/4/13 1:02,71.49.248.51,56.196.106.196,7265,18568,43.65,-79.38,41.9,12.49,TCP,839,Control,FTP,35.95727765,Malware,Known Pattern B,Blocked,High,Kenneth Wyatt,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/15.0.821.0 Safari/534.2",Segment C,"Rome, Italy",Server
2020/6/11 3:49,28.246.129.51,215.210.61.23,17850,54707,51.51,-0.13,14.6,120.98,ICMP,98,Data,HTTP,56.81888769,Malware,Known Pattern A,Logged,Medium,Kenneth Nelson,Opera/8.52.(X11; Linux x86_64; gez-ER) Presto/2.9.173 Version/10.00,Segment A,"Manila, Philippines",Firewall
2024/4/5 8:39,95.103.213.160,179.57.231.81,63678,20769,19.08,72.88,13.75,100.5,ICMP,269,Control,HTTP,56.61456496,Malware,Known Pattern A,Logged,Low,Amanda Green,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sl-SI) AppleWebKit/532.19.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.19.6",Segment A,"Bangkok, Thailand",Firewall
2020/4/7 23:45,56.242.172.53,70.181.125.45,38194,29693,3.14,101.69,50.85,4.35,TCP,1168,Control,HTTP,51.39084514,DDoS,Known Pattern A,Logged,Low,Alexis Davis,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.9y1523.0 Mobile/03R974 Safari/535.0",Segment A,"Brussels, Belgium",Firewall
2022/10/4 9:19,16.155.87.32,116.94.158.209,22962,7396,41.38,2.17,25.2,55.27,TCP,1475,Data,FTP,29.23052551,Malware,Known Pattern B,Ignored,Medium,Anna Meadows,Mozilla/5.0 (Windows 98; Win 9x 4.90; ro-RO; rv:1.9.1.20) Gecko/2014-09-02 16:18:57 Firefox/4.0,Segment C,"Dubai, UAE",Firewall
2021/7/15 16:27,212.21.50.177,167.129.142.42,48191,63187,-6.21,106.85,52.37,4.89,ICMP,1089,Control,HTTP,49.28703981,Malware,Known Pattern B,Blocked,Low,Reginald Blackwell,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.864.0 Safari/531.0",Segment B,"Amsterdam, Netherlands",Server
2023/4/16 13:22,107.197.92.140,128.39.109.70,61788,28480,41.9,12.49,6.52,3.37,UDP,1085,Data,HTTP,36.80488123,DDoS,Known Pattern B,Logged,Medium,Jessica Porter MD,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_8 rv:3.0; bem-ZM) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.0.3 Safari/535.2.5",Segment B,"Lagos, Nigeria",Server
2020/9/4 4:55,62.123.68.237,112.235.68.52,45131,42434,50.08,14.44,48.21,16.37,TCP,1477,Control,FTP,78.01984668,Malware,Known Pattern B,Logged,Medium,Holly Bryant,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),Segment A,"Vienna, Austria",Firewall
2020/9/7 4:50,194.157.219.228,98.181.105.244,61263,26658,39.9,116.4,34.05,-118.24,UDP,629,Control,FTP,69.4239677,DDoS,Known Pattern A,Logged,High,Robert Mills,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.854.0 Safari/531.0",Segment B,"Los Angeles, USA",Firewall
2021/1/26 16:06,179.156.73.117,208.114.150.250,17023,19942,-22.91,-43.17,-33.93,18.42,UDP,1193,Data,FTP,60.52106648,DDoS,Known Pattern B,Ignored,Medium,Andrew Hill,Opera/8.14.(Windows NT 5.0; szl-PL) Presto/2.9.181 Version/11.00,Segment B,"Cape Town, South Africa",Server
2021/2/21 21:14,77.15.250.18,205.0.13.160,42090,58001,50.85,4.35,60.17,24.94,UDP,766,Control,HTTP,26.51894438,DDoS,Known Pattern A,Ignored,High,Mrs. Rebecca Burgess,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/536.2",Segment C,"Helsinki, Finland",Server
2021/7/2 5:20,139.121.219.82,150.186.226.186,2389,39443,43.65,-79.38,37.57,126.98,TCP,505,Normal,Data,48.77525652,None,Known Pattern A,Logged,High,Jacqueline Jones,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),Segment B,"Seoul, South Korea",Firewall
2024/4/9 23:21,4.218.105.143,34.71.39.96,28660,17633,19.43,-99.13,52.52,13.41,ICMP,715,Normal,Data,60.346321,Malware,Unknown,Blocked,Medium,Gabrielle Camacho,Mozilla/5.0 (Android 4.2.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,Segment B,"Berlin, Germany",Firewall
2022/5/7 9:49,151.29.219.109,3.29.61.248,16770,43620,22.31,114.16,-27.47,153.03,UDP,197,Abnormal,VoIP,46.60288422,None,Known Pattern B,Logged,Medium,Douglas Thomas,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:6.0; iu-CA) AppleWebKit/531.17.6 (KHTML, like Gecko) Version/4.1 Safari/531.17.6",Segment C,"Brisbane, Australia",Router
2024/4/17 15:11,29.5.86.49,112.18.87.212,5764,6982,55.75,37.62,47.5,19.04,TCP,1019,Abnormal,Video,51.49158847,None,Known Pattern B,Blocked,Low,Julie Hale,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2016-08-09 22:25:50 Firefox/4.0,Segment A,"Budapest, Hungary",Router
2023/8/20 16:14,1.17.132.128,116.88.168.198,63146,16222,51.51,-0.13,41.01,28.98,ICMP,988,Abnormal,VoIP,78.12188597,DDoS,Known Pattern A,Blocked,High,Bradley Johnson,Mozilla/5.0 (Windows 98; Win 9x 4.90; yo-NG; rv:1.9.0.20) Gecko/2022-04-05 17:47:52 Firefox/3.8,Segment B,"Istanbul, Turkey",Firewall
2021/10/5 3:32,124.93.152.214,142.77.245.212,32275,28632,-34.61,-58.38,23.11,-82.37,ICMP,1307,Normal,Video,30.27278267,DDoS,Unknown,Blocked,Medium,Thomas Sanchez,Mozilla/5.0 (Windows 98; ms-MY; rv:1.9.1.20) Gecko/2015-02-19 18:59:30 Firefox/9.0,Segment A,"Havana, Cuba",Router
2022/10/19 23:07,71.81.238.218,79.77.10.89,63834,50452,13.75,100.5,40.71,-74.01,UDP,1383,Abnormal,Video,68.83318824,DDoS,Unknown,Ignored,High,Sarah Tate,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/61.0.832.0 Mobile/56O704 Safari/536.2",Segment A,"New York, USA",Firewall
2023/4/23 11:46,156.214.190.237,163.96.49.42,45801,37149,25.2,55.27,55.68,12.57,TCP,1116,Abnormal,VoIP,40.25374543,None,Unknown,Ignored,Low,Curtis Anderson,Opera/8.60.(Windows NT 6.1; mn-MN) Presto/2.9.166 Version/10.00,Segment A,"Copenhagen, Denmark",Firewall
2022/6/11 3:53,171.28.59.253,99.135.180.15,35209,64810,60.17,24.94,-12.04,-77.03,UDP,344,Abnormal,Video,46.68592929,Malware,Unknown,Ignored,Low,Jeffrey Gould,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.31.6 (KHTML, like Gecko) Version/5.0.3 Safari/535.31.6",Segment C,"Lima, Peru",Router
2022/10/19 8:13,55.58.249.146,87.238.60.38,58778,25537,25.2,55.27,-6.21,106.85,ICMP,752,Normal,Video,49.61810146,DDoS,Unknown,Logged,Medium,Clifford Logan,Mozilla/5.0 (Android 5.0.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,Segment C,"Jakarta, Indonesia",Router
2023/1/16 18:28,112.45.10.62,62.167.54.112,60474,50521,14.6,120.98,39.9,116.4,TCP,973,Normal,Video,76.3663081,DDoS,Known Pattern B,Ignored,High,John Mcclure,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),Segment A,"Beijing, China",Server
2022/1/18 21:49,189.105.4.1,117.48.152.64,39277,3932,14.6,120.98,52.23,21.01,ICMP,349,Abnormal,VoIP,40.57215923,DDoS,Known Pattern B,Blocked,Medium,Claire Thompson,Opera/9.35.(Windows NT 10.0; nb-NO) Presto/2.9.172 Version/11.00,Segment C,"Warsaw, Poland",Server
2023/10/17 10:11,129.160.35.148,34.193.45.229,15400,37420,19.08,72.88,53.35,-6.26,TCP,558,Abnormal,Data,72.44880026,Malware,Known Pattern A,Logged,Low,Thomas Castillo,Opera/9.76.(Windows NT 5.0; nhn-MX) Presto/2.9.180 Version/10.00,Segment B,"Dublin, Ireland",Server
2021/7/14 11:17,40.140.90.177,123.151.32.200,30116,51658,-33.93,18.42,48.85,2.35,ICMP,1005,Abnormal,Data,58.62164964,None,Unknown,Logged,Medium,Nicole Garrett,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/27.0.835.0 Safari/532.1",Segment A,"Paris, France",Firewall
2024/1/18 21:57,162.65.114.243,135.5.153.151,27225,13034,-12.04,-77.03,1.35,103.82,ICMP,614,Normal,Video,53.44797477,Malware,Known Pattern B,Blocked,High,Michael Peterson,Mozilla/5.0 (Android 1.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,Segment A,"Singapore, Singapore",Router
2021/7/2 3:50,117.220.194.40,159.186.170.168,4772,15388,25.2,55.27,43.65,-79.38,ICMP,844,Abnormal,Video,35.21007144,None,Unknown,Logged,Medium,Jacqueline Hoover,Opera/8.59.(X11; Linux i686; shs-CA) Presto/2.9.162 Version/10.00,Segment A,"Toronto, Canada",Firewall
2023/2/22 18:12,171.72.135.160,130.208.204.33,35496,25364,19.08,72.88,51.51,-0.13,TCP,392,Abnormal,Data,72.27587556,Malware,Unknown,Blocked,Low,Brandy Jones,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.48.6 (KHTML, like Gecko) Version/5.0.3 Safari/532.48.6",Segment A,"London, UK",Server
2023/6/25 6:58,77.49.106.130,41.164.206.155,56984,31547,-27.47,153.03,41.38,2.17,UDP,729,Abnormal,Data,33.96913866,DDoS,Known Pattern A,Blocked,Medium,Jamie Lam,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/45.0.872.0 Safari/532.2",Segment A,"Barcelona, Spain",Router
2023/6/20 0:26,111.96.84.187,215.15.57.124,40746,25379,-27.47,153.03,-33.45,-70.65,TCP,1262,Abnormal,VoIP,40.89526043,Malware,Known Pattern A,Blocked,Low,Sarah Odom,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"Santiago, Chile",Router
2022/8/27 16:06,194.141.73.133,60.194.188.204,37084,2404,52.37,4.89,-34.61,-58.38,UDP,700,Normal,Data,48.56105096,Malware,Unknown,Blocked,Medium,Diana Alvarez,Opera/9.88.(Windows NT 5.2; mag-IN) Presto/2.9.162 Version/11.00,Segment A,"Buenos Aires, Argentina",Router
2023/3/10 17:26,147.174.86.117,117.177.13.190,38227,49723,52.37,4.89,40.42,-3.7,ICMP,353,Normal,Data,47.99202721,DDoS,Known Pattern A,Logged,Medium,Jeff Wagner,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-10-29 09:39:21 Firefox/3.6.8,Segment C,"Madrid, Spain",Server
2022/4/8 9:56,217.41.167.182,153.39.227.208,10540,34320,-34.61,-58.38,37.98,23.72,TCP,427,Abnormal,Data,75.86067393,DDoS,Unknown,Ignored,Low,George Nelson,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2 rv:2.0; wal-ET) AppleWebKit/534.28.1 (KHTML, like Gecko) Version/5.1 Safari/534.28.1",Segment B,"Athens, Greece",Firewall
2023/7/30 17:22,114.169.71.126,160.142.43.247,56220,58734,-12.04,-77.03,50.08,14.44,ICMP,541,Abnormal,Data,47.61409976,Malware,Known Pattern B,Blocked,High,Kimberly Carrillo,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),Segment C,"Prague, Czech Republic",Server
2024/4/8 16:39,178.46.146.91,45.50.89.208,14241,8907,40.71,-74.01,47.37,8.54,UDP,620,Abnormal,VoIP,70.62064729,Malware,Known Pattern A,Blocked,Low,Jared Sanford,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ko-KR) AppleWebKit/534.44.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.44.7",Segment B,"Zurich, Switzerland",Router
2022/10/19 21:44,80.82.79.89,147.213.56.114,43614,2898,-33.93,18.42,30.04,31.23,UDP,914,Abnormal,Data,67.37943627,Malware,Known Pattern A,Ignored,Medium,Penny Parker,Opera/9.43.(X11; Linux i686; he-IL) Presto/2.9.165 Version/11.00,Segment A,"Cairo, Egypt",Router
2023/2/9 23:37,128.160.2.18,133.86.225.211,46255,27273,48.21,16.37,55.75,37.62,TCP,56,Abnormal,Video,51.3450394,None,Unknown,Ignored,High,Debra Smith,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),Segment A,"Moscow, Russia",Router
2022/10/14 6:58,66.203.26.13,66.144.121.61,16987,23086,-12.04,-77.03,35.68,139.76,TCP,46,Normal,Data,43.18107927,None,Known Pattern A,Ignored,High,Julie Taylor,Opera/8.60.(X11; Linux i686; mhr-RU) Presto/2.9.176 Version/10.00,Segment B,"Tokyo, Japan",Router
2022/3/3 11:11,145.204.89.219,108.61.101.205,52444,19966,34.05,-118.24,38.72,-9.13,UDP,873,Normal,VoIP,64.52390922,None,Known Pattern A,Ignored,High,Lisa Rivera,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.865.0 Safari/534.0",Segment C,"Lisbon, Portugal",Firewall
2021/12/3 4:46,154.238.80.31,208.87.118.207,14366,57589,39.9,116.4,-22.91,-43.17,TCP,885,Normal,Data,65.00188126,DDoS,Known Pattern B,Ignored,Medium,Dr. Wendy Murphy,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Segment A,"Rio de Janeiro, Brazil",Server
2023/3/1 20:46,33.112.102.134,8.32.80.109,9080,49337,43.65,-79.38,59.33,18.07,ICMP,1068,Normal,Video,67.90859892,DDoS,Known Pattern B,Blocked,High,Cynthia Johnson,Opera/9.66.(X11; Linux x86_64; ka-GE) Presto/2.9.184 Version/11.00,Segment A,"Stockholm, Sweden",Firewall
2022/1/8 12:20,196.71.113.100,82.48.172.177,57422,2685,47.5,19.04,-33.87,151.21,ICMP,840,Control,HTTP,59.79393669,DDoS,Known Pattern A,Logged,Medium,Cynthia Dickson,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:5.0; hne-IN) AppleWebKit/535.28.7 (KHTML, like Gecko) Version/4.1 Safari/535.28.7",Segment A,"Sydney, Australia",Firewall
2022/9/19 22:10,64.111.165.5,72.101.67.8,16795,1769,23.11,-82.37,19.08,72.88,UDP,1433,Control,DNS,65.31228784,Malware,Known Pattern A,Blocked,High,Sara Johnston,Mozilla/5.0 (Windows NT 5.01; km-KH; rv:1.9.0.20) Gecko/2014-06-07 03:37:33 Firefox/3.6.7,Segment A,"Mumbai, India",Server
2020/10/30 3:00,82.74.123.1,20.111.149.50,1860,60735,34.05,-118.24,55.95,-3.19,UDP,628,Control,FTP,52.41719823,Malware,Known Pattern A,Blocked,Low,Morgan Powers,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sv-FI) AppleWebKit/534.22.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.22.3",Segment A,"Edinburgh, UK",Server
2022/4/11 14:36,129.92.145.199,54.208.193.4,39158,63955,-33.93,18.42,19.43,-99.13,ICMP,961,Control,HTTP,74.8410615,Malware,Known Pattern A,Blocked,Medium,David Pineda,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment A,"Mexico City, Mexico",Firewall
2020/5/14 14:48,182.201.145.186,139.88.7.91,63570,57101,50.08,14.44,22.31,114.16,UDP,1427,Control,DNS,55.57539179,Malware,Known Pattern A,Ignored,Low,Paula Thomas,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.43.1 (KHTML, like Gecko) Version/5.0.1 Safari/533.43.1",Segment C,"Hong Kong, China",Server
